"_system_object_id","_id","T_Chronologie","T_ChronologieDatMin","T_ChronologieDatMax","T_ChronologieTimespanFrom","T_ChronologieTimespanTo"
"116283","21639","Anfrage 1983/1984","01.01.1983","31.12.1984","1983","1984"
"116284","21640","Vorprojekt 1974","01.01.1974","31.12.1974","1974","1974"
"116285","21641","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"116286","21642","Submissionswettbewerb 1956","01.01.1956","31.12.1956","1956","1956"
"116290","21646","Offerte 1957","01.01.1957","31.12.1957","1957","1957"
"116344","21700","Vorprojekt 1961","01.01.1961","31.12.1961","1961","1961"
"116345","21701","Studie 1958","01.01.1958","31.12.1958","1958","1958"
"116346","21702","Anfrage 2000","01.01.2000","31.12.2000","2000","2000"
"116347","21703","Anfrage 1967/1969","01.01.1967","31.12.1969","1967","1969"
"116349","21705","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116350","21706","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"116352","21708","Vorprojekt 1974","01.01.1974","31.12.1974","1974","1974"
"116353","21709","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116355","21711","Vorprojekt 1955","01.01.1955","31.12.1955","1955","1955"
"116356","21712","Anfrage 1980","01.01.1980","31.12.1980","1980","1980"
"116357","21713","Vorprojekt 1985/1992","01.01.1985","31.12.1992","1985","1992"
"116358","21714","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"116359","21715","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"116361","21717","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116362","21718","Anfrage 1980/1981","01.01.1980","31.12.1981","1980","1981"
"116363","21719","Projekt 1989","01.01.1989","31.12.1989","1989","1989"
"116364","21720","Vorprojekt 1996","01.01.1996","31.12.1996","1996","1996"
"116367","21723","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"116368","21724","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116369","21725","Vorprojekte oder Wettbewerb 1999","01.01.1999","31.12.1999","1999","1999"
"116370","21726","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"116371","21727","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"116373","21729","Anfrage 1979","01.01.1979","31.12.1979","1979","1979"
"116374","21730","Anfrage 1979/1980","01.01.1979","31.12.1980","1979","1980"
"116375","21731","Vorprojekt 1992","01.01.1992","31.12.1992","1992","1992"
"116376","21732","Vorprojekt 1984","01.01.1984","31.12.1984","1984","1984"
"116378","21734","Vorprojekt 1979","01.01.1979","31.12.1979","1979","1979"
"116379","21735","Vorprojekt 1955","01.01.1955","31.12.1955","1955","1955"
"116380","21736","datiert 1963/1967","01.01.1963","31.12.1967","1963","1967"
"116381","21737","Vorprojekt 1971/1975, Anfrage 1983","01.01.1971","31.12.1983","1971","1983"
"116382","21738","Vorprojekt 1987","01.01.1987","31.12.1987","1987","1987"
"116384","21740","Projekt 1983","01.01.1983","31.12.1983","1983","1983"
"116385","21741","Vorprojekt 1962","01.01.1962","31.12.1962","1962","1962"
"116386","21742","datiert 1983","01.01.1983","31.12.1983","1983","1983"
"116387","21743","Vorprojekt 1996","01.01.1996","31.12.1996","1996","1996"
"116389","21745","Vorschlag 1966/1967","01.01.1966","31.12.1967","1966","1967"
"116390","21746","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"116391","21747","Wettbewerb 1996","01.01.1996","31.12.1996","1996","1996"
"116443","21799","Vorprojekt 1985","01.01.1985","31.12.1985","1985","1985"
"116444","21800","Vorprojekt 1980","01.01.1980","31.12.1980","1980","1980"
"116445","21801","Projektwettbewerb 1969/1970","01.01.1969","31.12.1970","1969","1970"
"116446","21802","Vorprojekt 1973","01.01.1973","31.12.1973","1973","1973"
"116448","21804","Projekt 1983","01.01.1983","31.12.1983","1983","1983"
"116450","21806","Projekt 1975/1976","01.01.1975","31.12.1976","1975","1976"
"116452","21808","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116453","21809","Statische Abklärungen 1980","01.01.1980","31.12.1980","1980","1980"
"116454","21810","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"116455","21811","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"116456","21812","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"116457","21813","Anfrage 1978","01.01.1978","31.12.1978","1978","1978"
"116458","21814","Anfrage 1976","01.01.1976","31.12.1976","1976","1976"
"116459","21815","Anfrage 1996","01.01.1996","31.12.1996","1996","1996"
"116461","21817","datiert 1995","01.01.1995","31.12.1995","1995","1995"
"116462","21818","Anfrage 1989","01.01.1989","31.12.1989","1989","1989"
"116465","21821","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"116466","21822","Vorprojekt 1991","01.01.1991","31.12.1991","1991","1991"
"116467","21823","Vorschlag 1965","01.01.1965","31.12.1965","1965","1965"
"116468","21824","datiert 1969","01.01.1969","31.12.1969","1969","1969"
"116472","21828","Gutachten verfasst 1982","01.01.1982","31.12.1982","1982","1982"
"116473","21829","Vorprojekt 1982","01.01.1982","31.12.1982","1982","1982"
"116474","21830","Anfrage 1976","01.01.1976","31.12.1976","1976","1976"
"116475","21831","Vorprojekt 1982","01.01.1982","31.12.1982","1982","1982"
"116476","21832","Anfrage 1963","01.01.1963","31.12.1963","1963","1963"
"116478","21834","datiert 1988/1990","01.01.1988","31.12.1990","1988","1990"
"116479","21835","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"116480","21836","Anfrage 1969/1970","01.01.1969","31.12.1970","1969","1970"
"116481","21837","Anfrage 1980/1981","01.01.1980","31.12.1981","1980","1981"
"116482","21838","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116483","21839","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116484","21840","Vorprojekt 1993","01.01.1993","31.12.1993","1993","1993"
"116485","21841","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116486","21842","Anfrage 2008","01.01.2008","31.12.2008","2008","2008"
"116487","21843","Vorprojekt 1985","01.01.1985","31.12.1985","1985","1985"
"116488","21844","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"116491","21847","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"116542","21898","Vorprojekt 1990","01.01.1990","31.12.1990","1990","1990"
"116543","21899","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"116544","21900","Vorprojekt 1977","01.01.1977","31.12.1977","1977","1977"
"116545","21901","Vorschlag 1967","01.01.1967","31.12.1967","1967","1967"
"116546","21902","datiert 31.10.1966","31.10.1966","31.10.1966","1966-10-31","1966-10-31"
"116547","21903","Anfrage 1967/1969","01.01.1967","31.12.1969","1967","1969"
"116548","21904","Vorprojekt 1993","01.01.1993","31.12.1993","1993","1993"
"116549","21905","Vorschlag 1967","01.01.1967","31.12.1967","1967","1967"
"116550","21906","Anfrage 1972","01.01.1972","31.12.1972","1972","1972"
"116551","21907","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"116552","21908","Anfrage 1973/1974","01.01.1973","31.12.1974","1973","1974"
"116553","21909","Vorprojekt 1998","01.01.1998","31.12.1998","1998","1998"
"116554","21910","undatiert [1963/1967]","01.01.1963","31.12.1967","1963","1967"
"116555","21911","Anfrage 1968/1969","01.01.1968","31.12.1969","1968","1969"
"116557","21913","Projekt 1965","01.01.1965","31.12.1965","1965","1965"
"116560","21916","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"116561","21917","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"116562","21918","Vorprojekt 1966/1967","01.01.1966","31.12.1967","1966","1967"
"116563","21919","Vorprojekt 1979","01.01.1979","31.12.1979","1979","1979"
"116564","21920","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116565","21921","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116567","21923","Vorprojekt 1983/1984","01.01.1983","31.12.1984","1983","1984"
"116568","21924","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116569","21925","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116570","21926","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116574","21930","Vorprojekt 1982/1983","01.01.1982","31.12.1983","1982","1983"
"116575","21931","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116576","21932","Vorprojekt 1962","01.01.1962","31.12.1962","1962","1962"
"116577","21933","Vorprojekt 1965/1968","01.01.1965","31.12.1968","1965","1968"
"116578","21934","Projekt 1994/1995","01.01.1994","31.12.1995","1994","1995"
"116580","21936","Wettbewerb (Präqualifikation) 1976","01.01.1976","31.12.1976","1976","1976"
"116581","21937","Projekt 1959","01.01.1959","31.12.1959","1959","1959"
"116584","21940","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116585","21941","Anfrage 1987","01.01.1987","31.12.1987","1987","1987"
"116586","21942","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116587","21943","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116588","21944","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"116589","21945","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"116590","21946","Vorprojekt 1992","01.01.1992","31.12.1992","1992","1992"
"116591","21947","Projekt 1985","01.01.1985","31.12.1985","1985","1985"
"116643","21999","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"116645","22001","Projekt 1987","01.01.1987","31.12.1987","1987","1987"
"116646","22002","Vorprojekt 1997","01.01.1997","31.12.1997","1997","1997"
"116647","22003","Anfrage 1982","01.01.1982","31.12.1982","1982","1982"
"116649","22005","Vorschlag 1965","01.01.1965","31.12.1965","1965","1965"
"116651","22007","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"116652","22008","Vorprojekt 1991","01.01.1991","31.12.1991","1991","1991"
"116653","22009","datiert 1967","01.01.1967","31.12.1967","1967","1967"
"116654","22010","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"116655","22011","Projekt(e) 1963/1964","01.01.1963","31.12.1964","1963","1964"
"116656","22012","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116657","22013","Vorprojekt 1993","01.01.1993","31.12.1993","1993","1993"
"116659","22015","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116660","22016","Anfrage 1997","01.01.1997","31.12.1997","1997","1997"
"116661","22017","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"116662","22018","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116664","22020","1979, nicht ausgeführt","01.01.1979","31.12.1979","1979","1979"
"116665","22021","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"116666","22022","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116667","22023","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"116668","22024","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116669","22025","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116670","22026","Projekt 1967/1968","01.01.1967","31.12.1968","1967","1968"
"116672","22028","Projekt 1966","01.01.1966","31.12.1966","1966","1966"
"116673","22029","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116675","22031","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116676","22032","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"116677","22033","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"116678","22034","Vorprojekt 1991/1992","01.01.1991","31.12.1992","1991","1992"
"116679","22035","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"116680","22036","Anfrage 1996","01.01.1996","31.12.1996","1996","1996"
"116683","22039","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"116684","22040","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116687","22043","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116688","22044","Vorprojekt 1960","01.01.1960","31.12.1960","1960","1960"
"116689","22045","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"116690","22046","Vorprojekt 1977","01.01.1977","31.12.1977","1977","1977"
"116691","22047","Vorprojekt 1965","01.01.1965","31.12.1965","1965","1965"
"116743","22099","Projekt 1999 (vermutlich)","01.01.1999","31.12.1999","1999","1999"
"116744","22100","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116745","22101","Projekt 1983","01.01.1983","31.12.1983","1983","1983"
"116747","22103","Vorprojekt 1962","01.01.1962","31.12.1962","1962","1962"
"116749","22105","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116750","22106","Vorprojekt 1977","01.01.1977","31.12.1977","1977","1977"
"116751","22107","Wettbewerb 1971","01.01.1971","31.12.1971","1971","1971"
"116752","22108","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"116754","22110","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"116756","22112","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116758","22114","Projekt 1971","01.01.1971","31.12.1971","1971","1971"
"116759","22115","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"116760","22116","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116761","22117","Entwurf 1981, Pläne datiert 1982, 1989.","01.01.1981","31.12.1982","1981","1982"
"116762","22118","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116763","22119","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116764","22120","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"116765","22121","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116766","22122","Anfrage 1973/1974","01.01.1973","31.12.1974","1973","1974"
"116767","22123","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"116768","22124","datiert 1982/1988","01.01.1982","31.12.1988","1982","1988"
"116769","22125","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116771","22127","Vorprojekt 1987","01.01.1987","31.12.1987","1987","1987"
"116774","22130","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116775","22131","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116776","22132","Projekt 1990","01.01.1990","31.12.1990","1990","1990"
"116777","22133","Anfrage 1975","01.01.1975","31.12.1975","1975","1975"
"116778","22134","Vorprojekt 1961","01.01.1961","31.12.1961","1961","1961"
"116779","22135","Projekt 1976","01.01.1976","31.12.1976","1976","1976"
"116780","22136","Anfrage 1994","01.01.1994","31.12.1994","1994","1994"
"116782","22138","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"116783","22139","Vorprojekt 1981/1983","01.01.1981","31.12.1983","1981","1983"
"116784","22140","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"116785","22141","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"116787","22143","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116789","22145","Anfrage 2000","01.01.2000","31.12.2000","2000","2000"
"116790","22146","Anfrage 2009","01.01.2009","31.12.2009","2009","2009"
"116791","22147","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116842","22198","Anfrage 1965","01.01.1965","31.12.1965","1965","1965"
"116843","22199","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116844","22200","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"116846","22202","Anfrage 1966/1967","01.01.1966","31.12.1967","1966","1967"
"116847","22203","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"116848","22204","datiert 25.4.1966/1.6.1966","25.04.1966","01.06.1966","1966-04-25","1966-06-01"
"116849","22205","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116850","22206","Anfrage 1995","01.01.1995","31.12.1995","1995","1995"
"116851","22207","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116853","22209","Projekt 1971 (vermutlich nicht ausgeführt)","01.01.1971","31.12.1971","1971","1971"
"116854","22210","Epertise 1999","01.01.1999","31.12.1999","1999","1999"
"116856","22212","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"116857","22213","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116858","22214","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"116859","22215","Projekt(e) 1964/1966","01.01.1964","31.12.1966","1964","1966"
"116860","22216","Anfrage 1961","01.01.1961","31.12.1961","1961","1961"
"116861","22217","Anfrage 1988","01.01.1988","31.12.1988","1988","1988"
"116862","22218","Vorprojekt 1971/1975","01.01.1971","31.12.1975","1971","1975"
"116864","22220","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116865","22221","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116866","22222","Anfrage 1965","01.01.1965","31.12.1965","1965","1965"
"116868","22224","Projekt 1974","01.01.1974","31.12.1974","1974","1974"
"116869","22225","datiert 1961","01.01.1961","31.12.1961","1961","1961"
"116870","22226","Anfrage 1973","01.01.1973","31.12.1973","1973","1973"
"116871","22227","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"116872","22228","Projekte 1987/1996","01.01.1987","31.12.1996","1987","1996"
"116874","22230","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"116877","22233","Vorprojekt 2001","01.01.2001","31.12.2001","2001","2001"
"116879","22235","Vorprojekt 1982; nicht ausgeführt","01.01.1982","31.12.1982","1982","1982"
"116880","22236","Anfrage 1967/1968","01.01.1967","31.12.1968","1967","1968"
"116882","22238","Vorprojekt 1966/1967","01.01.1966","31.12.1967","1966","1967"
"116883","22239","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"116884","22240","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"116886","22242","Anfrage 1982","01.01.1982","31.12.1982","1982","1982"
"116887","22243","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116888","22244","Vorschläge 1966","01.01.1966","31.12.1966","1966","1966"
"116889","22245","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"116890","22246","Anfrage 1961","01.01.1961","31.12.1961","1961","1961"
"116891","22247","Acquisition 1979","01.01.1979","31.12.1979","1979","1979"
"116943","22299","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"116944","22300","Vorprojekt 1998","01.01.1998","31.12.1998","1998","1998"
"116945","22301","datiert 7.10.1993","07.10.1993","07.10.1993","1993-10-07","1993-10-07"
"116946","22302","Vorprojekt 1985","01.01.1985","31.12.1985","1985","1985"
"116947","22303","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116948","22304","Vorprojekt 1966/1967","01.01.1966","31.12.1967","1966","1967"
"116949","22305","Vorprojekt 1998","01.01.1998","31.12.1998","1998","1998"
"116952","22308","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"116954","22310","Anfrage 1988","01.01.1988","31.12.1988","1988","1988"
"116955","22311","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"116956","22312","Projekt 1971; nicht ausgeführt","01.01.1971","31.12.1971","1971","1971"
"116957","22313","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"116958","22314","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"116959","22315","Vorprojekt 1999","01.01.1999","31.12.1999","1999","1999"
"116960","22316","Vorschlag 1965","01.01.1965","31.12.1965","1965","1965"
"116962","22318","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116964","22320","Anfrage 1983","01.01.1983","31.12.1983","1983","1983"
"116965","22321","datiert 1961","01.01.1961","31.12.1961","1961","1961"
"116966","22322","Vorprojekt (Anfrage): 1980","01.01.1980","31.12.1980","1980","1980"
"116967","22323","Vorprojekt 1997","01.01.1997","31.12.1997","1997","1997"
"116968","22324","Anfrage 2009","01.01.2009","31.12.2009","2009","2009"
"116969","22325","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"116970","22326","datiert 1979/1982","01.01.1979","31.12.1982","1979","1982"
"116971","22327","Vorprojekt 1962","01.01.1962","31.12.1962","1962","1962"
"116972","22328","Projekt 1986","01.01.1986","31.12.1986","1986","1986"
"116973","22329","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"116974","22330","Vorprojekt 1993","01.01.1993","31.12.1993","1993","1993"
"116975","22331","Skizzen 1957","01.01.1957","31.12.1957","1957","1957"
"116976","22332","Anfrage 1982","01.01.1982","31.12.1982","1982","1982"
"116977","22333","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"116978","22334","Vorprojekt 1992","01.01.1992","31.12.1992","1992","1992"
"116980","22336","Vorprojekt 1979/1980","01.01.1979","31.12.1980","1979","1980"
"116981","22337","Vorprojekt 1985","01.01.1985","31.12.1985","1985","1985"
"116982","22338","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"116983","22339","datiert 1967","01.01.1967","31.12.1967","1967","1967"
"116984","22340","Vorprojekt 1997","01.01.1997","31.12.1997","1997","1997"
"116985","22341","Vorschlag 1967","01.01.1967","31.12.1967","1967","1967"
"116987","22343","Vorprojekt 1998","01.01.1998","31.12.1998","1998","1998"
"116988","22344","Vorprojekt 1962","01.01.1962","31.12.1962","1962","1962"
"116990","22346","Wettbewerb 1979; Überarbeitung >1980","01.01.1979","31.12.1980","1979","1980"
"116991","22347","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"117034","22390","Vorprojekt 1984","01.01.1984","31.12.1984","1984","1984"
"117035","22391","Anfrage 1997","01.01.1997","31.12.1997","1997","1997"
"117036","22392","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"117037","22393","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"117038","22394","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"117039","22395","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"117041","22397","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"117042","22398","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"117043","22399","Projekt 1982","01.01.1982","31.12.1982","1982","1982"
"117044","22400","Vorprojekt 1977/1978","01.01.1977","31.12.1978","1977","1978"
"117045","22401","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"117046","22402","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"117049","22405","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"117050","22406","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"117051","22407","Vorprojekt 1973","01.01.1973","31.12.1973","1973","1973"
"117052","22408","Modellbau 1966","01.01.1966","31.12.1966","1966","1966"
"117053","22409","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"117054","22410","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"117055","22411","Vorprojekt 1999","01.01.1999","31.12.1999","1999","1999"
"117056","22412","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"117057","22413","datiert 1977/1979","01.01.1977","31.12.1979","1977","1979"
"117058","22414","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"117059","22415","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"117060","22416","Vorprojekt 1986","01.01.1986","31.12.1986","1986","1986"
"117061","22417","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"117062","22418","Anfrage 1998","01.01.1998","31.12.1998","1998","1998"
"117063","22419","Vorprojekt 1978/1979","01.01.1978","31.12.1979","1978","1979"
"117065","22421","Vorprojekt 1979","01.01.1979","31.12.1979","1979","1979"
"117066","22422","Anfrage 1973","01.01.1973","31.12.1973","1973","1973"
"117067","22423","Projekt und Kurse für Sappeure 1955/1957","01.01.1955","31.12.1957","1955","1957"
"117068","22424","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"117069","22425","Vorprojekt 1961","01.01.1961","31.12.1961","1961","1961"
"117070","22426","Vorprojekt 1981","01.01.1981","31.12.1981","1981","1981"
"117071","22427","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"117072","22428","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"117073","22429","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"117074","22430","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"117075","22431","Wettbewerb 1962","01.01.1962","31.12.1962","1962","1962"
"117076","22432","Anfrage 1965","01.01.1965","31.12.1965","1965","1965"
