_exported_at;_system_object_id;_id;_pool;_pool#de-DE;_pool#en-US;_tags#id;_tags#reference;_tags#shortname;_tags#de-DE;_tags#en-US;_standard#de-DE;_standard#en-US;oeu_legacy_person;oeu_legacy_place;oeu_legacy_chrono;oeu_legacy_note;oeu_nc_name#de-DE;oeu_nc_name#en-US;oeu_archive_exist_construct_timespan#from;oeu_archive_exist_construct_timespan#to;oeu_archive_exist_destruct_timespan#from;oeu_archive_exist_destruct_timespan#to;oeu_descr_legacy_person;oeu_descr_legacy_places;oeu_descr_legacy_chronology;oeu_archive_exist_construct_timespan#text#de-DE;oeu_archive_exist_construct_timespan#text#en-US;_id_parent;oeu_archive_exist_destruct_timespan#text#de-DE;oeu_archive_exist_destruct_timespan#text#en-US
"2023-03-24T15:12:21+01:00";"114655";"20011";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Ausstellungshalle Ittigen, Jurastrasse (Straße) Ittigen, Im Park (Straße) Ittigen, Fischrain (Straße) [Ausstellungshalle Ittigen]";"Ittigen, Jurastrasse (roads) Ittigen, Im Park (roads) Ittigen, Fischrain (roads) [Exhibition Hall Ittigen]";;;;;"Ausstellungshalle";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Paris";"Anfrage 1977";"";"";"19960";;
"2023-03-24T15:12:21+01:00";"114656";"20012";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"BP Benzin & Petroleum AG, Zürich Avry (Politische Gemeinde) [BP Benzin & Petroleum AG, Zürich]";"Avry (Municipality) [BP Benzin & Petroleum AG, Zurich]";;;;;"BP Benzin & Petroleum AG, Zürich";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Avry/FR";"Anfrage 1978";"";"";"19961";;
"2023-03-24T15:12:21+01:00";"114657";"20013";"92";"gta Aarchives";"gta Archives";"19
20
92
163";;;"Select Isler Project
Correspondance Boesigerliste
Gebautes Werk
OK";"Select Isler Project
Correspondance Boesigerliste
Built Work
OK";"Naturtheater Grötzingen Aichtal, Alte Poststraße (Strasse) (Strasse) Aichtal, Naturtheater Grötzingen [Naturtheater Grötzingen]";"Aichtal, Alte Poststraße (Street) (Street) Aichtal, Naturtheater Grötzingen [Grötzingen Natural Theatre]";;;;;"Naturtheater Grötzingen";"";"1977";"1977";"";"";"Ingenieur: Heinz Isler; Architekt: Michael Balz; Bauherr(en): Kulturgemeinschaft Naturtheater Grötzingen";"Objektort: Alte Poststraße 18, Grötzingen, Aichtal";"ausgeführt 1977";"";"";"19962";;
"2023-03-24T15:12:21+01:00";"114658";"20014";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"R. Hess : Einfamilienhaus Zollbrück (Siedlung) [R. Hess : Einfamilienhaus]";"Zollbrück (inhabited places) [R. Hess : Single-Family House]";;;;;"R. Hess : Einfamilienhaus";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekten: K. Mühlemann, W. Wittwer (?); Bauherr: R. Hess (Zollbrück)";"Objektort: Zollbrück (Lauperswil BE oder Rüderswil BE/?)";"Projekt 1966";"";"";"19963";;
"2023-03-24T15:12:21+01:00";"114659";"20015";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Tennishalle Thusis Thusis (Politische Gemeinde) [Tennishalle Thusis]";"Thusis (Municipality) [Thusis Indoor Tennis Center]";;;;;"Tennishalle Thusis";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Thusis/GR";"Vorprojekt 1990";"";"";"19964";;
"2023-03-24T15:12:21+01:00";"114660";"20016";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Osterfeldschule : Turnhalle Pforzheim (Stadtkreis in Baden-Württemberg) [Osterfeldschule : Turnhalle]";"Pforzheim (city district of Baden-Württemberg) [Osterfeld School : Gymnasium]";;;;;"Osterfeldschule : Turnhalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Karl W. Zeitler (Pforzheim)";"Objektort: Pforzheim";"Vorprojekt 1975";"";"";"19965";;
"2023-03-24T15:12:21+01:00";"114661";"20017";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Dosch Grand Garage AG : Erweiterung Chur, Kasernenstrasse (Strasse) Chur, Raschärenstrasse (Straße) [Dosch Grand Garage AG : Erweiterung]";"Chur, Kasernenstrasse (Street) Chur, Raschärenstrasse (roads) [Dosch Grand Garage AG : Extension]";;;;;"Dosch Grand Garage AG : Erweiterung";"";"";"";"";"";"Ingenieure: Heinz Isler; Architekt: Th.+ Th. Domenig (Chur); Bauherr(en): Dosch AG";"Objektort: Kasernenstrasse 148 / Raschärenweg, Chur";"Vorprojekt 1974/1975";"";"";"21595";;
"2023-03-24T15:12:21+01:00";"114662";"20018";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"G. Jackenroll : Lagerhalle Bockum (Ortsteil) [G. Jackenroll : Lagerhalle]";"Bockum (Ortsteil) [G. Jackenroll : Warehouse]";;;;;"G. Jackenroll : Lagerhalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Fioravante Cattozzo (St. Gallen)";"Objektort: Bockum, Deutschland";"Vorprojekt 1971";"";"";"19967";;
"2023-03-24T15:12:21+01:00";"114663";"20019";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Industriehalle Bürglen (TG) (Politische Gemeinde) [Industriehalle]";"Bürglen (TG) (Municipality) [Industrial Hall]";;;;;"Industriehalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Bruno Meier";"Objektort: Bürglen/TG";"Anfrage 2009";"";"";"19968";;
"2023-03-24T15:12:21+01:00";"114664";"20020";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"K. Weissenrieder Spezialgeräte für Obstbau : Werkstattdach Neuhaus (Ortsteile)";"K. Weissenrieder Special Equipment for Fruit Growing : Workshop Roof Neuhaus (Ortsteile)";;;;;"K. Weissenrieder Spezialgeräte für Obstbau : Werkstattdach";"K. Weissenrieder Special Equipment for Fruit Growing : Workshop Roof";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Neuhaus";"Anfrage 1976";"";"";"19969";;
"2023-03-24T15:12:21+01:00";"114665";"20021";"92";"gta Aarchives";"gta Archives";"93
139";;;"Projekt
Isler verify";"Project
Isler verify";"Astros";"Astros";;;;;"Astros";"";"";"";"";"";"Ingenieur: Heinz Isler";"erwähnt: Genf";"Anfrage 1990";"";"";"19970";;
"2023-03-24T15:12:21+01:00";"114666";"20022";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Bushaltestelle Bahnhof Baden: Kunststofftonnenschalen: Tragfähigkeitsnachweis und Entwurf der Verstärkung Baden (Politische Gemeinde) [Bushaltestelle Bahnhof Baden: Kunststofftonnenschalen: Tragfähigkeitsnachweis und Entwurf der Verstärkung]";"Baden (Municipality) [Bus Stop Baden Railroad Station: Plastic Shells: Load-Bearing Capacity Analysis and Reinforcement Design]";;;;;"Bushaltestelle Bahnhof Baden: Kunststofftonnenschalen: Tragfähigkeitsnachweis und Entwurf der Verstärkung";"";"";"";"";"";"Ingenieur: Heinz Isler; Auftraggeber: Eschmann AG";"Objektort: Baden/AG";"Expertise 1977";"";"";"19971";;
"2023-03-24T15:12:21+01:00";"114667";"20023";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"EXPO 02 : Arteplage und Schalenkalotte Murten (Politische Gemeinde) [EXPO 02 : Arteplage und Schalenkalotte]";"Murten (Municipality) [EXPO 02 : Arteplage and Shell Dome]";;;;;"EXPO 02 : Arteplage und Schalenkalotte";"";"";"";"";"";"Ingenieur: Heinz Isler, Emch + Berger, Philippe Menétrey; Architekt: Jean Nouvel";"Objektort: Murten/FR";"Akquisition 1999/2001";"";"";"19972";;
"2023-03-24T15:12:21+01:00";"114668";"20024";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Turnhalle Neheim-Hüsten (Ortsteil) [Turnhalle]";"Neheim-Hüsten (Ortsteil) [Gym]";;;;;"Turnhalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: C. Post";"Objektort: Neheim-Hüsten";"Anfrage 1971";"";"";"19973";;
"2023-03-24T15:12:21+01:00";"114669";"20025";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Solarex Building Gland, Route de Cité-Ouest (Straße) [Solarex Gebäude]";"Gland, Route de Cité-Ouest (roads) [Solarex Building]";;;;;"Solarex Building";"";"";"";"";"";"Ingenieur: Heinz Isler; Bauherr: Solarex SA";"Objektort: Cité-Ouest, Gland/VD";"Vorprojekt 1967";"";"";"19974";;
"2023-03-24T15:12:21+01:00";"114670";"20026";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Theophil Eckstein Pforzheim (Stadtkreis in Baden-Württemberg) [Theophil Eckstein]";"Pforzheim (city district of Baden-Württemberg) [Theophil Eckstein]";;;;;"Theophil Eckstein";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Pforzheim";"Anfrage 1990";"";"";"19975";;
"2023-03-24T15:12:21+01:00";"114671";"20027";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Zimmermann Studen (BE) (Politische Gemeinde) [Zimmermann]";"Studen (BE) (Municipality) [Zimmermann]";;;;;"Zimmermann";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Studen/BE";"Anfrage 1972";"";"";"19976";;
"2023-03-24T15:12:21+01:00";"114672";"20028";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Rizzoli Editore Milano (Stadt) [Rizzoli Editore]";"Milano (city) [Rizzoli Editore]";;;;;"Rizzoli Editore";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Mailand";"Vorprojekt 1969";"";"";"19977";;
"2023-03-24T15:12:21+01:00";"114673";"20029";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Cavin, Mathys : Autoeinstellhalle [Cavin, Mathys : Autoeinstellhalle]";"[Cavin, Mathys : Car Parking Garage]";;;;;"Cavin, Mathys : Autoeinstellhalle";"";"";"";"";"";"Ingenieur: Heinz Isler";"erwähnt: Maienfeld/GR";"Anfrage 1991";"";"";"19978";;
"2023-03-24T15:12:21+01:00";"114674";"20030";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Tenniscenter Emmen : Badminton-Halle : Erweiterung Emmen (Politische Gemeinde) [Tenniscenter Emmen : Badminton-Halle : Erweiterung]";"Emmen (Municipality) [Tennis Center Emmen: Badminton Hall : Extension]";;;;;"Tenniscenter Emmen : Badminton-Halle : Erweiterung";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Gerber + Flury AG; Bauherrschaft: Haus + Herd";"Objektort: Emmen/LU";"Anfrage 1992";"";"";"19979";;
"2023-03-24T15:12:21+01:00";"114675";"20031";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Dörig Fenster Service AG : Ausstellungshalle; (heute swisswindows AG ?) St. Gallen (Kanton) [Dörig Fenster Service AG : Ausstellungshalle; (heute swisswindows AG ?)]";"St. Gallen (Canton) [Dörig Fenster Service AG : Exhibition Hall; (Today Swisswindows AG ?)]";;;;;"Dörig Fenster Service AG : Ausstellungshalle; (heute swisswindows AG ?)";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: St. Gallen (oder Mörschwil ?)";"Vorprojekt 1999";"";"";"19980";;
"2023-03-24T15:12:21+01:00";"114676";"20032";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Heinz Rinn : Hallenbau Kassel (Großstadt) [Heinz Rinn : Hallenbau]";"Kassel (big city) [Heinz Rinn : Hall Construction]";;;;;"Heinz Rinn : Hallenbau";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Kassel";"Anfrage 1968";"";"";"19981";;
"2023-03-24T15:12:21+01:00";"114677";"20033";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Autobus AG : Reparatur-, Service- und Einstellhalle Gossau, Lindenstrasse [Autobus AG : Reparatur-, Service- und Einstellhalle]";"Gossau, Lindenstrasse [Autobus AG : Repair, Service and Parking Hall]";;;;;"Autobus AG : Reparatur-, Service- und Einstellhalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Bauherr: Autobus AG (Gossau)";"Objektort: Lindenstrasse 85, Gossau/SG";"Vorprojekt 1976";"";"";"19982";;
"2023-03-24T15:12:21+01:00";"114678";"20034";"92";"gta Aarchives";"gta Archives";"19
20
53
92
163";;;"Select Isler Project
Correspondance Boesigerliste
Hierarchy ok!
Gebautes Werk
OK";"Select Isler Project
Correspondance Boesigerliste
Hierarchy ok!
Built Work
OK";"Mechanische Werkstätte Gebrüder Tanner AG Sevelen, Churerstrasse (Straße) [Mechanische Werkstätte Gebrüder Tanner AG]";"Sevelen, Churerstrasse (roads) [Mechanical Workshop Tanner Brothers AG]";;;;;"Mechanische Werkstätte Gebrüder Tanner AG";"";"1980";"1980";"";"";"Ingenieur: Heinz Isler; Bauherr(en): Mechanische Werkstätte Gebrüder Tanner AG (Buchs)";"Objektort: Churerstrasse 182, Sevelen/SG";"ausgeführt ca. 1980";"";"";"19983";;
"2023-03-24T15:12:21+01:00";"114679";"20035";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Werner Acklin : Garagenneubau Zug (Kanton) [Werner Acklin : Garagenneubau]";"Zug (Canton) [Werner Acklin : Construction of a New Garage]";;;;;"Werner Acklin : Garagenneubau";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Zug";"Anfrage 1969";"";"";"19984";;
"2023-03-24T15:12:21+01:00";"114680";"20036";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Leinen- und Baumwollspinnerei Konrad Eisenhut AG : Sanierung Aarwangen, Mittelstrasse (Straße) [Leinen- und Baumwollspinnerei Konrad Eisenhut AG : Sanierung]";"Aarwangen, Mittelstrasse (roads) [Linen and Cotton Spinning Mill Konrad Eisenhut AG : Renovation]";;;;;"Leinen- und Baumwollspinnerei Konrad Eisenhut AG : Sanierung";"";"";"";"";"";"Ingenieur: Heinz Isler; Bauherr(en): Leinen- und Baumwollspinnerei Konrad Eisenhut AG";"Objektort: Mittelstrasse 8, Aarwangen/BE";"Projekt 1974";"";"";"20750";;
"2023-03-24T15:12:21+01:00";"114681";"20037";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Bubble : Auswertungen [Bubble : Auswertungen]";"[Bubble : Evaluations]";;;;;"Bubble : Auswertungen";"";"";"";"";"";"Ingenieur: Heinz Isler";"";"datiert 1976";"";"";"18574";;
"2023-03-24T15:12:21+01:00";"114682";"20038";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Ingenieurbüro Lange L.G : Industrie-Neubau Helsinki Helsingfors (Hauptstadt) [Ingenieurbüro Lange L.G : Industrie-Neubau]";"Helsinki Helsingfors (capital) [Engineering Office Lange L.G : New Industrial Building]";;;;;"Ingenieurbüro Lange L.G : Industrie-Neubau";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Rödl & Kieferle";"Objektort: Helsinki, Finnland";"Vorprojekt 1967/1969";"";"";"19987";;
"2023-03-24T15:12:21+01:00";"114683";"20039";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Sägewerk Lötscher : Decke über Keller Burgdorf, Kirchbergstrasse (Teile von bewohnten Orten) [Sägewerk Lötscher : Decke über Keller]";"Burgdorf, Kirchbergstrasse (parts of inhabited places) [Lötscher Sawmill : Ceiling Over Cellar]";;;;;"Sägewerk Lötscher : Decke über Keller";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Kirchbergstrasse, Burgdorf/BE";"Vorprojekt 1972";"";"";"20192";;
"2023-03-24T15:12:21+01:00";"114684";"20040";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Bächli AG Würenlingen (Politische Gemeinde) [Bächli AG Würenlingen]";"Würenlingen (Municipality) [Bächli AG Würenlingen]";;;;;"Bächli AG";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Würenlingen/AG";"Vorprojekt 1990";"";"";"19989";;
"2023-03-24T15:12:21+01:00";"114685";"20041";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Shopping-Center : Polyester-Dach über Ladenstrasse und Platz Bilgaard (Teile von bewohnten Orten) [Shopping-Center : Polyester-Dach über Ladenstrasse und Platz]";"Bilgaard (parts of inhabited places) [Shopping Center : Polyester Roof Over the Shopping Street and Square]";;;;;"Shopping-Center : Polyester-Dach über Ladenstrasse und Platz";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Van den Broek en Bakema (Rotterdam); beteiligt: Polycel";"Objektort: Bilgaard-Leeuwarden";"Projekt 1965/1966";"";"";"19991";;
"2023-03-24T15:12:21+01:00";"114686";"20042";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Geser Fahrzeugbau AG Luzern, Grossmatte (Straße) [Geser Fahrzeugbau AG]";"Luzern, Grossmatte (roads) [Geser Vehicle Construction AG]";;;;;"Geser Fahrzeugbau AG";"";"";"";"";"";"Ingenieur: Heinz Isler; Bauherr(en): Geser Fahrzeugbau AG";"Objektort: Grossmatte 17, Littau/LU";"Projekt 1982";"";"";"18660";;
"2023-03-24T15:12:21+01:00";"114687";"20043";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Kraftwerke Mattmark AG : Pumpstation Zermeiggern Saas-Almagell (Politische Gemeinde) [Kraftwerke Mattmark AG : Pumpstation Zermeiggern]";"Saas-Almagell (Municipality) [Kraftwerke Mattmark AG : Zermeiggern Pumping Station]";;;;;"Kraftwerke Mattmark AG : Pumpstation Zermeiggern";"";"";"";"";"";"Ingenieure: Heinz Isler, Baumberger Projekt AG, Elektrowatt Ingenieurunternehmung AG";"Objektort: Zermeiggern/GR";"";"";"";"19993";;
"2023-03-24T15:12:21+01:00";"114688";"20044";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Schweizerische Metallwerke Selve & Co. Thun (Bezirk) [Schweizerische Metallwerke Selve & Co.]";"Thun (District) [Swiss Metal Works Selve & Co.]";;;;;"Schweizerische Metallwerke Selve & Co.";"";"";"";"";"";"Ingenieur: Heinz Isler; Bauherr(en): Schweizerische Metallwerke Selve & Co. (Thun)";"Objektort: Thun";"Vorprojekt 1965/1966";"";"";"19994";;
"2023-03-24T15:12:21+01:00";"114689";"20045";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Aérodrome (Flughafen) Toussus-le-Nôble (Essonne) : Hangars Aero-Club Toussus-le-Noble (Gemeinde in Frankreich) [Aérodrome (Flughafen) Toussus-le-Nôble (Essonne) : Hangars Aero-Club Toussus-le-Noble]";"Toussus-le-Noble (commune of France) [Aérodrome (Airport) Toussus-le-Nôble (Essonne) : Hangars Aero-Club Toussus-le-Noble]";;;;;"Aérodrome (Flughafen) Toussus-le-Nôble (Essonne) : Hangars Aero-Club";"";"";"";"";"";"Ingenieure: Heinz Isler, G. Rosier; Architekt: G. Rosier";"Objektort: Toussus-le-Nôble";"Vorprojekt 1969";"";"";"19995";;
"2023-03-24T15:12:21+01:00";"114690";"20046";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Unipress AG : Werk Birrfeld : Erweiterung Flughafen Birrfeld [Unipress AG : Werk Birrfeld : Erweiterung]";"Flughafen Birrfeld [Unipress AG : Birrfeld Plant : Expansion]";;;;;"Unipress AG : Werk Birrfeld : Erweiterung";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekten: (vermutlich) Rusterholz + Vonesch (Wangen)";"Objektort: Birrfeld, Lupfig/AG";"Vorprojekt 1990/1991";"";"";"19996";;
"2023-03-24T15:12:21+01:00";"114691";"20047";"92";"gta Aarchives";"gta Archives";"30
93
139";;;"verify
Projekt
Isler verify";"verify
Project
Isler verify";"Architekt Georg Brügger : Garagenneubau Worb (Politische Gemeinde)";"Worb (Municipality)";;;;;"Architekt Georg Brügger : Garagenneubau";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Georg Brügger (Worb)";"Objektort: Worb/BE";"Anfrage 1966";"";"";"19997";;
"2023-03-24T15:12:21+01:00";"114692";"20048";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Ausstellungshalle W. Zimmerli Reiden (Politische Gemeinde)";"Reiden (Municipality)";;;;;"Ausstellungshalle W. Zimmerli";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Reiden/LU";"Anfrage 1965";;;;;
"2023-03-24T15:12:28+01:00";"114693";"20049";"92";"gta Aarchives";"gta Archives";"19
91";;;"Select Isler Project
Œuvres";"Select Isler Project
Œuvres";"Bubble System AG : Tennisverein Holzmatte Aarwangen : Garderobe Aarwangen, Wynaustrasse (Straße)";"Aarwangen, Wynaustrasse (roads)";;;;;"Bubble System AG : Tennisverein Holzmatte Aarwangen : Garderobe";"";"1978";"1978";"";"";"Ingenieur: Heinz Isler; Architekt: Hermann Ernst/Langenthal";"Objektort: Wynaustrasse, Aarwangen/BE";"ausgeführt 1978";;;;;
"2023-03-24T15:12:28+01:00";"114694";"20050";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Niederlassung aus Deutschland : Fabrikneubau Schötz (Politische Gemeinde)";"Branch From Germany : New Factory Building Schötz (Municipality)";;;;;"Niederlassung aus Deutschland : Fabrikneubau";"Branch From Germany : New Factory Building";"1974";"1974";"";"";"Ingenieur: Heinz Isler; Beteiligt: Rüegger (Oftringen)";"Objektort: Schötz/LU";"Anfrage 1974";"1974";"1974";;;
"2023-03-24T15:12:28+01:00";"114695";"20051";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Umbau Haus-Maissen Trun (Politische Gemeinde)";"Reconstruction of Haus-Maissen Trun (Municipality)";;;;;"Umbau Haus-Maissen";"Reconstruction of Haus-Maissen";"1996";"2002";"";"";"Ingenieur: Heinz Isler";"Objektort: Trun";"Vorprojekt 1996, 2001/2002";"1996 - 2002";"1996 to 2002";;;
"2023-03-24T15:12:28+01:00";"114696";"20052";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Turnhalle Klagenfurt am Wörthersee (Statutarstadt)";"Gym Klagenfurt am Wörthersee (statutory city of Austria)";;;;;"Turnhalle";"Gym";"2003";"2003";"";"";"Ingenieur: Heinz Isler; Architekt: Flax";"Objektort: Klagenfurt";"Vorprojekt 2003";"2003";"2003";;;
"2023-03-24T15:12:28+01:00";"114697";"20053";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Ford-Garage Delémont (Bezirk)";"Ford Garage Delémont (District)";;;;;"Ford-Garage";"Ford Garage";"1969";"1969";"";"";"Ingenieur: Heinz Isler; Bauherr(en): L. Vallat, Agenos Ford (Porrentruy)";"Objektort: Delémont";"Anfrage 1969";"1969";"1969";;;
"2023-03-24T15:12:28+01:00";"114698";"20054";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Süd-Eisen und Stahl GmbH München (Stadt)";"South Iron and Steel GmbH München (city)";;;;;"Süd-Eisen und Stahl GmbH";"South Iron and Steel GmbH";"1964";"1966";"";"";"Ingenieur: Heinz Isler";"Objektort: München";"Anfrage 1964 und 1966";"1964 - 1966";"1964 to 1966";;;
"2023-03-24T15:12:28+01:00";"114699";"20055";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Dachplatten aus Polyester";"Dachplatten aus Polyester";;;;;"Dachplatten aus Polyester";"";"";"";"";"";"Ingenieur: Heinz Isler";"";"Entwicklung um 1959";;;;;
"2023-03-24T15:12:28+01:00";"114700";"20056";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Freizeitpark Connyland : Star Trek-Halle Lipperswil";"Connyland Amusement Park : Star Trek Hall Lipperswil";;;;;"Freizeitpark Connyland : Star Trek-Halle";"Connyland Amusement Park : Star Trek Hall";"1999";"1999";"";"";"Ingenieur: Heinz Isler; Bauherr(en): Conny Gasser, Gerda Gasser";"Objektort: Lipperswil, Wäldi/TG";"Vorprojekt 1999";" 1999";"1999";;;
"2023-03-24T15:12:28+01:00";"114701";"20057";"92";"gta Aarchives";"gta Archives";"19
91";;;"Select Isler Project
Œuvres";"Select Isler Project
Œuvres";"Rhy-Garage Rheinfelden, Gerstenweg (Straße)";"Rhy Garage Rheinfelden, Gerstenweg (roads)";;;;;"Rhy-Garage";"Rhy Garage";"1988";"1988";"";"";"Ingenieur: Heinz Isler; Bauherr: E. Brühlmann";"Objektort: Gerstenweg 6, Rheinfelden/AG";"ausgeführt 1988";" 1988";"1988";;;
"2023-03-24T15:12:28+01:00";"114702";"20058";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Interconstruct Wien (Bundeshauptstadt)";"Interconstruct Wien (federal capital)";;;;;"Interconstruct";"Interconstruct";"1964";"1966";"";"";"Ingenieur: Heinz Isler";"Objektort: Wien";"Anfrage 1964 und 1966";" 1964 - 1966";"1964 to 1966";;;
